loan_id,customer_id,loan_purpose,requested_amount,approved_amount,loan_tenure_months,interest_rate,emi,emi_to_income_ratio,application_date,risk_score,underwriting_score,default_probability,risk_category,approved,rejection_reason,loan_to_income_ratio,loan_status,defaulted
LN472685,C04745,Business,2017885,1561391,48,10.48,39961.81,0.56,2026-05-28,58,42,0.368,High,0,Insufficient Repayment Capacity,1.81,Rejected,0
LN407252,C04746,Medical,55423,52766,36,18.57,1922.74,0.01,2024-10-07,30,70,0.2,Medium,1,N/A,0.03,Active,0
LN774950,C04747,Personal,2403792,1847371,36,12.73,62005.25,0.82,2024-11-15,56,44,0.356,High,0,Insufficient Repayment Capacity,2.04,Rejected,0
LN769783,C04748,Education,256150,249219,48,12.18,6584.94,0.32,2024-12-05,58,42,0.368,High,1,N/A,1.01,Active,0
LN334613,C04749,Business,2445816,1953746,60,11.14,42615.71,0.33,2024-12-04,25,75,0.17,Medium,1,N/A,1.25,Closed,0
LN381986,C04750,Education,100250,74257,60,8.6,1527.08,0.2,2025-05-26,53,47,0.338,High,1,N/A,0.8,Defaulted,1
LN782557,C04751,Personal,293259,216918,36,19.37,7991.99,0.45,2025-01-20,93,7,0.578,High,0,High Risk,1.01,Rejected,0
LN755519,C04752,Personal,132270,124217,12,23.68,11726.68,1.63,2024-10-21,93,7,0.578,High,0,High Risk,1.43,Rejected,0
LN997180,C04753,Personal,8520928,8236714,12,16.09,747674.97,3.13,2024-06-08,63,37,0.398,High,0,Insufficient Repayment Capacity,2.87,Rejected,0
LN400506,C04754,Education,133137,120854,60,10.73,2611.41,0.35,2025-04-24,46,54,0.296,Medium,1,N/A,1.37,Defaulted,1
LN218927,C04755,Home Renovation,1532479,1486286,60,11.36,32582.94,0.2,2025-06-18,37,63,0.242,Medium,1,N/A,0.77,Closed,0
LN813898,C04756,Medical,843987,599426,24,17.18,29688.85,0.16,2024-10-06,20,80,0.14,Low,1,N/A,0.27,Closed,0
LN859410,C04757,Personal,157611,120712,24,12.26,5697.0,0.16,2025-01-29,18,82,0.128,Low,1,N/A,0.29,Active,0
LN666612,C04758,Home Renovation,2158814,2063312,60,10.59,44440.67,0.5,2025-11-30,50,50,0.32,High,0,Insufficient Repayment Capacity,1.94,Rejected,0
LN985038,C04759,Personal,3484073,3128084,24,14.83,151417.78,1.41,2025-04-16,63,37,0.398,High,0,Insufficient Repayment Capacity,2.43,Rejected,0
LN342381,C04760,Vehicle,700818,680021,36,8.23,21381.61,0.45,2025-05-22,47,53,0.302,Medium,1,N/A,1.2,Defaulted,1
LN455606,C04761,Vehicle,2792039,2291658,48,10.45,58618.87,0.51,2025-05-14,37,63,0.242,Medium,1,N/A,1.68,Closed,0
LN408497,C04762,Education,333985,256559,36,10.04,8283.26,0.31,2026-02-22,68,32,0.428,High,1,N/A,0.79,Active,0
LN775820,C04763,Medical,1360609,1020762,12,12.23,90803.33,0.82,2025-02-15,55,45,0.35,High,0,Insufficient Repayment Capacity,0.77,Rejected,0
LN997203,C04764,Home Renovation,329400,301368,60,11.59,6641.49,0.13,2025-05-22,18,82,0.128,Low,1,N/A,0.5,Active,0
LN864809,C04765,Medical,226532,172942,36,11.87,5733.42,0.04,2026-05-31,30,70,0.2,Medium,1,N/A,0.11,Closed,0
LN989019,C04766,Home Renovation,7376730,5178410,48,11.37,134771.09,0.7,2024-12-12,68,32,0.428,High,0,Insufficient Repayment Capacity,2.24,Rejected,0
LN110882,C04767,Vehicle,4731639,4487196,48,9.84,113462.4,0.87,2025-04-21,73,27,0.458,High,0,Insufficient Repayment Capacity,2.87,Rejected,0
LN160941,C04768,Vehicle,5840883,5779518,48,10.7,148534.05,0.68,2025-08-21,68,32,0.428,High,0,Insufficient Repayment Capacity,2.21,Rejected,0
LN199471,C04769,Personal,1250351,1173659,24,14.59,56678.43,1.51,2025-11-17,73,27,0.458,High,0,Insufficient Repayment Capacity,2.6,Rejected,0
LN633216,C04770,Personal,53746,41503,12,19.95,3843.62,0.39,2025-12-25,95,5,0.59,High,0,High Risk,0.35,Rejected,0
LN869719,C04771,Education,258802,224734,36,11.52,7412.97,0.31,2024-07-20,80,20,0.5,High,1,N/A,0.78,Closed,0
LN365223,C04772,Business,847620,839541,48,11.15,21759.58,0.28,2025-11-13,18,82,0.128,Low,1,N/A,0.89,Closed,0
LN440711,C04773,Home Renovation,3347104,2666846,48,10.11,67779.07,0.28,2026-04-25,37,63,0.242,Medium,1,N/A,0.93,Active,0
LN425869,C04774,Personal,4278858,3151319,12,16.68,286936.92,1.64,2024-08-22,30,70,0.2,Medium,0,Insufficient Repayment Capacity,1.5,Rejected,0
LN134283,C04775,Home Renovation,499249,498527,48,9.31,12479.38,0.09,2025-10-29,15,85,0.11,Low,1,N/A,0.28,Active,0
LN601231,C04776,Personal,1831798,1513373,12,21.67,141402.96,3.28,2024-10-08,46,54,0.296,Medium,0,Insufficient Repayment Capacity,2.93,Rejected,0
LN983451,C04777,Medical,1003329,710057,24,13.4,33890.97,0.18,2024-07-07,35,65,0.23,Medium,1,N/A,0.31,Defaulted,1
LN970335,C04778,Medical,2211190,1642113,24,14.37,79129.91,1.16,2026-02-04,54,46,0.344,High,0,Insufficient Repayment Capacity,2.01,Rejected,0
LN618496,C04779,Medical,1123268,1055948,24,14.36,50878.88,1.03,2025-07-12,43,57,0.278,Medium,0,Insufficient Repayment Capacity,1.78,Rejected,0
LN184761,C04780,Personal,3455813,2797982,24,23.58,147346.5,1.37,2024-09-19,68,32,0.428,High,0,Insufficient Repayment Capacity,2.17,Rejected,0
LN832362,C04781,Personal,1246912,897502,12,19.74,83028.01,1.28,2025-04-03,58,42,0.368,High,0,Insufficient Repayment Capacity,1.16,Rejected,0
LN190599,C04782,Education,147779,132922,60,11.42,2917.97,0.31,2025-07-02,70,30,0.44,High,1,N/A,1.18,Closed,0
LN741516,C04783,Education,169150,118770,36,13.93,4055.24,0.29,2024-10-09,95,5,0.59,High,0,High Risk,0.7,Rejected,0
LN413919,C04784,Education,287685,281794,36,13.03,9498.83,0.46,2024-08-25,100,0,0.62,High,0,High Risk,1.13,Rejected,0
LN350092,C04785,Vehicle,1949483,1621322,48,11.7,42457.2,0.39,2026-04-25,20,80,0.14,Low,1,N/A,1.24,Defaulted,1
LN156741,C04786,Education,443792,383200,48,8.51,9447.04,0.33,2026-05-22,51,49,0.326,High,1,N/A,1.11,Defaulted,1
LN820565,C04787,Personal,3316625,3026110,24,23.68,159510.85,1.17,2025-07-09,45,55,0.29,Medium,0,Insufficient Repayment Capacity,1.84,Rejected,0
LN402150,C04788,Home Renovation,126242,113390,60,9.06,2357.09,0.06,2026-01-06,20,80,0.14,Low,1,N/A,0.26,Closed,0
LN873572,C04789,Education,393664,391620,60,11.7,8652.12,0.46,2025-01-11,78,22,0.488,High,0,Insufficient Repayment Capacity,1.74,Rejected,0
LN357587,C04790,Home Renovation,903365,871274,60,9.08,18120.06,0.11,2026-05-31,20,80,0.14,Low,1,N/A,0.43,Active,0
LN229545,C04791,Medical,1098831,810588,36,11.57,26756.95,0.73,2025-04-07,68,32,0.428,High,0,Insufficient Repayment Capacity,1.85,Rejected,0
LN267204,C04792,Medical,901058,758158,36,16.05,26673.3,0.22,2024-09-30,32,68,0.212,Medium,1,N/A,0.52,Active,0
LN171466,C04793,Medical,404732,299511,36,18.47,10898.79,0.1,2024-12-20,15,85,0.11,Low,1,N/A,0.23,Active,0
LN869203,C04794,Education,126592,109355,60,10.05,2326.16,0.13,2025-04-18,68,32,0.428,High,1,N/A,0.52,Closed,0
LN566700,C04795,Personal,1387385,1366488,36,23.05,52931.99,0.48,2024-10-19,20,80,0.14,Low,1,N/A,1.04,Active,0
LN483645,C04796,Business,524251,518026,36,10.63,16868.88,0.41,2025-10-08,42,58,0.272,Medium,1,N/A,1.04,Defaulted,1
LN450751,C04797,Personal,565504,521911,12,17.13,47632.97,1.66,2024-07-11,88,12,0.548,High,0,High Risk,1.51,Rejected,0
LN847477,C04798,Medical,1379996,1243675,12,19.55,114939.54,2.83,2026-06-03,54,46,0.344,High,0,Insufficient Repayment Capacity,2.55,Rejected,0
LN270971,C04799,Education,267992,204268,48,11.59,5338.13,0.28,2026-04-06,80,20,0.5,High,1,N/A,0.9,Defaulted,1
LN625737,C04800,Medical,397058,356942,12,16.32,32439.73,0.77,2025-10-15,38,62,0.248,Medium,0,Insufficient Repayment Capacity,0.71,Rejected,0
LN146683,C04801,Home Renovation,50000,49081,60,13.11,1119.51,0.22,2024-10-29,100,0,0.62,High,0,High Risk,0.81,Rejected,0
LN609562,C04802,Education,268114,261244,48,13.33,7051.39,0.4,2025-06-08,85,15,0.53,High,0,High Risk,1.23,Rejected,0
LN474526,C04803,Medical,2569451,2140254,36,19.65,79158.34,0.97,2025-12-07,73,27,0.458,High,0,Insufficient Repayment Capacity,2.18,Rejected,0
LN874008,C04804,Business,623442,561680,60,10.43,12053.23,0.14,2025-06-22,37,63,0.242,Medium,1,N/A,0.55,Defaulted,1
LN806314,C04805,Education,306120,271100,36,11.46,8934.64,0.55,2025-05-31,60,40,0.38,High,1,N/A,1.39,Active,0
LN398094,C04806,Business,5459299,4762844,36,11.14,156245.36,1.04,2025-10-30,78,22,0.488,High,0,Insufficient Repayment Capacity,2.65,Rejected,0
LN347789,C04807,Vehicle,261659,224279,48,8.27,5503.78,0.04,2025-07-25,20,80,0.14,Low,1,N/A,0.13,Closed,0
LN488727,C04808,Vehicle,1594762,1337424,24,11.89,62888.51,1.56,2025-11-14,51,49,0.326,High,0,Insufficient Repayment Capacity,2.76,Rejected,0
LN588541,C04809,Home Renovation,880213,656024,48,10.17,16692.07,0.53,2026-03-31,50,50,0.32,High,0,Insufficient Repayment Capacity,1.73,Rejected,0
LN352532,C04810,Business,300000,243216,60,14.69,5746.59,0.5,2025-12-29,100,0,0.62,High,0,High Risk,1.77,Rejected,0
LN905061,C04811,Business,598953,523324,36,13.81,17837.72,0.3,2026-05-21,32,68,0.212,Medium,1,N/A,0.73,Closed,0
LN916391,C04812,Home Renovation,7193003,7001220,60,10.25,149617.92,0.63,2025-08-18,48,52,0.308,Medium,1,N/A,2.45,Closed,0
LN985275,C04813,Personal,4395727,4060588,24,21.04,208735.75,1.76,2024-12-02,48,52,0.308,Medium,0,Insufficient Repayment Capacity,2.85,Rejected,0
LN928186,C04814,Personal,1032863,865374,24,20.64,44314.94,0.89,2025-03-06,60,40,0.38,High,0,Insufficient Repayment Capacity,1.45,Rejected,0
LN801984,C04815,Vehicle,6644095,5300710,60,8.48,108701.1,0.45,2025-02-07,65,35,0.41,High,0,Insufficient Repayment Capacity,1.84,Rejected,0
LN587268,C04816,Home Renovation,719707,551247,48,8.72,13644.63,0.16,2024-12-02,13,87,0.098,Low,1,N/A,0.55,Active,0
LN596861,C04817,Vehicle,2145158,1729245,48,8.61,42712.82,0.4,2024-09-27,47,53,0.302,Medium,1,N/A,1.35,Closed,0
LN177924,C04818,Business,2419199,2403865,60,9.94,51004.09,0.79,2024-11-28,40,60,0.26,Medium,0,Insufficient Repayment Capacity,3.11,Rejected,0
LN818064,C04819,Home Renovation,3228462,2614898,60,11.41,57390.35,0.62,2025-03-04,43,57,0.278,Medium,1,N/A,2.37,Defaulted,1
LN370687,C04820,Personal,960666,874265,36,15.68,30598.62,1.12,2024-09-06,56,44,0.356,High,0,Insufficient Repayment Capacity,2.67,Rejected,0
LN842804,C04821,Business,763318,540798,48,12.85,14468.03,0.27,2026-03-02,43,57,0.278,Medium,1,N/A,0.84,Active,0
LN215741,C04822,Vehicle,2077553,2041485,60,10.85,44234.27,0.73,2024-12-01,61,39,0.386,High,0,Insufficient Repayment Capacity,2.82,Rejected,0
LN409618,C04823,Education,276021,275889,60,12.85,6256.16,0.45,2025-03-30,93,7,0.578,High,0,High Risk,1.66,Rejected,0
LN473397,C04824,Medical,50000,38371,36,14.96,1329.39,0.18,2025-06-28,100,0,0.62,High,0,High Risk,0.42,Rejected,0
LN132727,C04825,Business,2222681,1974041,60,9.45,41410.32,0.63,2024-09-27,43,57,0.278,Medium,0,Insufficient Repayment Capacity,2.51,Rejected,0
LN981123,C04826,Personal,137742,121241,36,22.82,4681.84,0.36,2026-02-18,70,30,0.44,High,1,N/A,0.77,Closed,0
LN532657,C04827,Vehicle,662017,507323,48,10.42,12969.59,0.09,2025-04-12,40,60,0.26,Medium,1,N/A,0.28,Active,0
LN919295,C04828,Home Renovation,1880877,1589031,60,11.22,34723.98,0.87,2025-01-12,60,40,0.38,High,0,Insufficient Repayment Capacity,3.33,Rejected,0
LN464198,C04829,Personal,5140409,3748683,24,17.89,186950.45,1.52,2026-01-25,56,44,0.356,High,0,Insufficient Repayment Capacity,2.55,Rejected,0
LN450568,C04830,Personal,1283358,1129065,12,16.73,102831.48,1.16,2026-04-02,60,40,0.38,High,0,Insufficient Repayment Capacity,1.06,Rejected,0
LN207657,C04831,Vehicle,2761275,2463561,60,9.16,51330.99,0.49,2026-05-07,22,78,0.152,Low,1,N/A,1.96,Closed,0
LN519387,C04832,Vehicle,200000,149447,24,13.18,7117.62,0.67,2024-10-14,100,0,0.62,High,0,High Risk,1.18,Rejected,0
LN401024,C04833,Business,799875,609116,60,13.18,13915.45,0.48,2024-10-13,33,67,0.218,Medium,1,N/A,1.74,Defaulted,1
LN765729,C04834,Medical,172809,157995,12,17.12,14418.89,0.22,2026-02-22,30,70,0.2,Medium,1,N/A,0.2,Defaulted,1
LN392847,C04835,Personal,7398193,7393421,24,15.17,359079.65,2.2,2026-02-21,53,47,0.338,High,0,Insufficient Repayment Capacity,3.77,Rejected,0
LN900194,C04836,Business,1643870,1357089,48,14.36,37330.0,0.3,2024-07-21,13,87,0.098,Low,1,N/A,0.91,Defaulted,1
LN642977,C04837,Home Renovation,4352036,3189688,60,9.13,66414.11,0.49,2024-07-08,50,50,0.32,High,1,N/A,1.95,Active,0
LN398865,C04838,Home Renovation,4099282,3585101,48,11.87,94180.79,0.66,2025-02-22,38,62,0.248,Medium,1,N/A,2.09,Closed,0
LN114641,C04839,Personal,7752637,7366657,12,20.63,684629.76,2.9,2025-02-15,58,42,0.368,High,0,Insufficient Repayment Capacity,2.6,Rejected,0
LN353657,C04840,Vehicle,200000,153704,60,10.75,3322.77,0.27,2024-09-26,96,4,0.596,High,0,High Risk,1.06,Rejected,0
LN662940,C04841,Personal,50000,40058,24,22.5,2088.04,0.3,2024-10-20,100,0,0.62,High,0,High Risk,0.48,Rejected,0
LN401311,C04842,Home Renovation,3309367,2365364,60,9.54,49723.3,0.22,2025-06-21,10,90,0.08,Low,1,N/A,0.87,Closed,0
LN513371,C04843,Education,378138,340629,60,10.75,7363.7,0.29,2026-01-14,46,54,0.296,Medium,1,N/A,1.1,Active,0
LN934974,C04844,Personal,904519,837060,12,12.18,74442.27,1.13,2025-11-13,35,65,0.23,Medium,0,Insufficient Repayment Capacity,1.06,Rejected,0
LN979813,C04845,Vehicle,2264923,2189732,24,8.85,99886.71,0.75,2026-04-21,43,57,0.278,Medium,0,Insufficient Repayment Capacity,1.37,Rejected,0
LN967936,C04846,Personal,531770,416457,24,14.39,20072.12,0.79,2025-09-03,75,25,0.47,High,0,Insufficient Repayment Capacity,1.36,Rejected,0
LN918056,C04847,Business,3839113,3130864,36,10.11,101185.94,0.71,2025-12-15,65,35,0.41,High,0,Insufficient Repayment Capacity,1.84,Rejected,0
LN148413,C04848,Personal,1865355,1574450,36,22.73,60725.18,0.44,2026-01-11,10,90,0.08,Low,1,N/A,0.95,Closed,0
LN427165,C04849,Home Renovation,2535774,1992026,60,8.87,41225.61,0.32,2026-05-18,32,68,0.212,Medium,1,N/A,1.28,Active,0
LN116913,C04850,Home Renovation,2580428,1812726,60,10.41,38881.78,0.5,2025-11-23,37,63,0.242,Medium,1,N/A,1.93,Defaulted,1
LN203588,C04851,Business,519738,381053,36,13.16,12868.57,0.07,2024-08-13,28,72,0.188,Medium,1,N/A,0.17,Active,0
LN682575,C04852,Home Renovation,3912211,3420181,60,9.04,71063.75,0.49,2024-09-01,30,70,0.2,Medium,1,N/A,1.96,Closed,0
LN312746,C04853,Medical,952060,780428,24,13.21,37180.0,1.0,2025-08-19,60,40,0.38,High,0,Insufficient Repayment Capacity,1.74,Rejected,0
LN178197,C04854,Education,361665,338090,48,12.5,8986.43,0.47,2024-08-13,80,20,0.5,High,1,N/A,1.46,Closed,0
LN733242,C04855,Business,2542058,1977156,60,11.68,43661.69,0.6,2026-01-06,73,27,0.458,High,0,Insufficient Repayment Capacity,2.28,Rejected,0
LN396682,C04856,Vehicle,1729523,1408718,60,8.12,28644.69,0.23,2025-05-29,35,65,0.23,Medium,1,N/A,0.94,Defaulted,1
LN523630,C04857,Medical,1256742,1098574,24,16.04,53810.6,0.95,2025-10-05,40,60,0.26,Medium,0,Insufficient Repayment Capacity,1.62,Rejected,0
LN483048,C04858,Home Renovation,378038,349667,48,9.46,8778.05,0.35,2025-05-03,45,55,0.29,Medium,1,N/A,1.15,Active,0
LN395359,C04859,Medical,3377616,2979974,24,19.5,150941.28,1.18,2025-12-16,43,57,0.278,Medium,0,Insufficient Repayment Capacity,1.95,Rejected,0
LN487705,C04860,Personal,1957178,1752779,36,13.36,59362.44,0.54,2024-08-16,70,30,0.44,High,0,Insufficient Repayment Capacity,1.34,Rejected,0
LN437820,C04861,Medical,4754274,4268960,36,17.45,153157.85,1.1,2025-08-11,68,32,0.428,High,0,Insufficient Repayment Capacity,2.56,Rejected,0
LN583811,C04862,Medical,96820,93957,24,19.36,4752.69,0.46,2026-01-03,77,23,0.482,High,1,N/A,0.77,Defaulted,1
LN549359,C04863,Home Renovation,1164216,941667,48,11.64,24631.58,0.18,2026-03-26,20,80,0.14,Low,1,N/A,0.56,Active,0
LN351273,C04864,Vehicle,3407879,2546180,48,8.79,63108.21,0.44,2025-08-23,30,70,0.2,Medium,1,N/A,1.47,Defaulted,1
LN568865,C04865,Vehicle,2313210,2158969,60,8.93,44743.33,0.59,2024-12-21,63,37,0.398,High,0,Insufficient Repayment Capacity,2.36,Rejected,0
LN642694,C04866,Education,134488,114877,48,8.78,2846.73,0.36,2025-12-31,70,30,0.44,High,1,N/A,1.23,Active,0
LN197523,C04867,Vehicle,7357277,6927634,24,10.38,320891.55,1.69,2025-04-22,70,30,0.44,High,0,Insufficient Repayment Capacity,3.05,Rejected,0
LN646346,C04868,Personal,53443,47495,36,24.95,1887.14,0.13,2026-03-05,100,0,0.62,High,0,High Risk,0.28,Rejected,0
LN984035,C04869,Business,300000,279761,36,14.98,9695.27,0.65,2025-11-03,100,0,0.62,High,0,High Risk,1.57,Rejected,0
LN648110,C04870,Vehicle,1432248,1283339,24,11.88,60339.33,0.64,2026-06-05,46,54,0.296,Medium,0,Insufficient Repayment Capacity,1.13,Rejected,0
LN847449,C04871,Business,586600,575059,48,10.95,14848.74,0.18,2024-07-04,10,90,0.08,Low,1,N/A,0.59,Closed,0
LN710884,C04872,Vehicle,2339394,2032431,24,11.3,95010.55,1.44,2026-04-19,33,67,0.218,Medium,0,Insufficient Repayment Capacity,2.56,Rejected,0
LN341722,C04873,Education,406224,373332,60,13.4,8571.09,0.33,2026-01-16,63,37,0.398,High,1,N/A,1.18,Active,0
LN271068,C04874,Personal,4123979,3090119,36,15.43,107771.83,1.01,2026-03-13,46,54,0.296,Medium,0,Insufficient Repayment Capacity,2.41,Rejected,0
LN828796,C04875,Personal,1328856,1188681,24,22.59,62013.46,1.45,2025-10-04,58,42,0.368,High,0,Insufficient Repayment Capacity,2.32,Rejected,0
LN678585,C04876,Home Renovation,746407,713546,60,9.2,14881.4,0.12,2024-06-26,18,82,0.128,Low,1,N/A,0.49,Active,0
LN736370,C04877,Medical,348870,251834,12,15.19,22752.7,0.95,2026-03-06,71,29,0.446,High,0,Insufficient Repayment Capacity,0.88,Rejected,0
LN201352,C04878,Business,2065472,1920677,36,13.69,65355.37,0.61,2024-08-06,42,58,0.272,Medium,1,N/A,1.5,Active,0
LN411233,C04879,Vehicle,262231,219611,24,11.82,10319.4,0.1,2026-03-27,30,70,0.2,Medium,1,N/A,0.18,Closed,0
LN139343,C04880,Home Renovation,2552648,2338314,48,9.9,59193.45,0.4,2024-09-02,10,90,0.08,Low,1,N/A,1.32,Active,0
LN582490,C04881,Personal,348839,254023,24,13.5,12136.46,0.49,2024-08-06,93,7,0.578,High,0,High Risk,0.85,Rejected,0
LN323202,C04882,Business,3919178,3546358,60,12.83,80382.26,0.63,2025-02-20,36,64,0.236,Medium,0,Insufficient Repayment Capacity,2.33,Rejected,0
LN985291,C04883,Vehicle,1022003,780460,48,11.32,20292.9,0.66,2025-11-05,46,54,0.296,Medium,1,N/A,2.1,Closed,0
LN159297,C04884,Medical,3227098,2590225,12,18.15,237656.76,2.43,2025-05-02,58,42,0.368,High,0,Insufficient Repayment Capacity,2.2,Rejected,0
LN446534,C04885,Vehicle,1770301,1562027,24,10.93,72751.95,0.99,2026-05-20,50,50,0.32,High,0,Insufficient Repayment Capacity,1.77,Rejected,0
LN205536,C04886,Personal,173155,165714,36,16.55,5871.11,0.21,2026-01-27,68,32,0.428,High,1,N/A,0.49,Active,0
LN341674,C04887,Personal,392759,314426,12,16.3,28572.8,0.36,2026-04-10,5,95,0.05,Low,1,N/A,0.33,Defaulted,1
LN320752,C04888,Personal,1380911,1185276,12,15.84,107451.39,1.72,2026-02-12,45,55,0.29,Medium,0,Insufficient Repayment Capacity,1.58,Rejected,0
LN330857,C04889,Medical,3114864,2989629,36,14.8,103343.9,1.36,2026-02-15,55,45,0.35,High,0,Insufficient Repayment Capacity,3.28,Rejected,0
LN296281,C04890,Vehicle,851603,808071,60,8.26,16485.5,0.21,2025-05-19,25,75,0.17,Medium,1,N/A,0.84,Defaulted,1
LN742077,C04891,Medical,781649,660415,36,17.07,23568.61,0.58,2024-08-13,65,35,0.41,High,0,Insufficient Repayment Capacity,1.36,Rejected,0
LN828899,C04892,Home Renovation,1337370,961856,48,8.26,23599.28,0.16,2026-01-22,25,75,0.17,Medium,1,N/A,0.55,Active,0
LN112472,C04893,Vehicle,2761341,2032801,24,8.76,92644.31,0.85,2025-08-02,50,50,0.32,High,0,Insufficient Repayment Capacity,1.56,Rejected,0
LN646163,C04894,Medical,1062678,968243,36,19.84,35904.49,0.56,2025-01-21,45,55,0.29,Medium,0,Insufficient Repayment Capacity,1.26,Rejected,0
LN567368,C04895,Education,206098,201118,48,9.78,5079.65,0.46,2026-05-13,58,42,0.368,High,1,N/A,1.52,Defaulted,1
LN743048,C04896,Vehicle,363416,348412,48,11.96,9168.18,0.2,2025-05-09,13,87,0.098,Low,1,N/A,0.64,Active,0
LN762704,C04897,Home Renovation,3253881,2834601,48,9.86,71702.37,0.3,2025-05-26,13,87,0.098,Low,1,N/A,0.99,Active,0
LN166959,C04898,Vehicle,1518376,1439033,60,10.81,31151.88,0.6,2024-12-28,43,57,0.278,Medium,1,N/A,2.3,Active,0
LN164595,C04899,Business,748631,578830,60,10.3,12384.04,0.29,2024-06-17,23,77,0.158,Low,1,N/A,1.11,Defaulted,1
LN941720,C04900,Medical,826366,821454,36,13.91,28039.46,0.5,2025-09-14,50,50,0.32,High,1,N/A,1.22,Active,0
LN612873,C04901,Vehicle,5827089,4260517,24,11.7,199960.96,1.4,2026-01-12,58,42,0.368,High,0,Insufficient Repayment Capacity,2.49,Rejected,0
LN532316,C04902,Medical,790947,554878,12,14.89,50053.56,0.73,2024-07-08,38,62,0.248,Medium,0,Insufficient Repayment Capacity,0.68,Rejected,0
LN709704,C04903,Home Renovation,1886780,1498461,48,11.99,39452.87,0.61,2024-09-18,65,35,0.41,High,0,Insufficient Repayment Capacity,1.92,Rejected,0
LN498557,C04904,Personal,971060,902551,12,20.79,83948.99,1.3,2024-11-28,60,40,0.38,High,0,Insufficient Repayment Capacity,1.16,Rejected,0
LN468069,C04905,Business,1417593,1392478,36,10.56,45298.34,0.31,2025-12-12,22,78,0.152,Low,1,N/A,0.78,Active,0
LN430029,C04906,Medical,282869,205618,24,15.63,10031.38,0.39,2025-11-28,36,64,0.236,Medium,1,N/A,0.67,Defaulted,1
LN722177,C04907,Vehicle,699419,693137,24,8.39,31472.14,1.05,2025-04-14,35,65,0.23,Medium,0,Insufficient Repayment Capacity,1.92,Rejected,0
LN132481,C04908,Vehicle,1105276,1093888,24,8.35,49648.39,0.42,2026-03-23,13,87,0.098,Low,1,N/A,0.77,Closed,0
LN485301,C04909,Vehicle,1801806,1686605,48,9.58,42437.27,0.25,2024-08-07,37,63,0.242,Medium,1,N/A,0.83,Closed,0
LN733809,C04910,Vehicle,505027,492879,48,11.36,12825.06,0.18,2024-06-22,52,48,0.332,High,1,N/A,0.59,Defaulted,1
LN703307,C04911,Medical,2171283,2096868,24,13.59,100271.01,1.24,2025-09-13,53,47,0.338,High,0,Insufficient Repayment Capacity,2.16,Rejected,0
LN341087,C04912,Home Renovation,6784276,6209938,60,8.26,126689.29,0.66,2024-09-15,68,32,0.428,High,0,Insufficient Repayment Capacity,2.71,Rejected,0
LN425276,C04913,Home Renovation,5593130,4029837,48,9.89,101994.33,0.73,2025-10-24,58,42,0.368,High,0,Insufficient Repayment Capacity,2.42,Rejected,0
LN941301,C04914,Home Renovation,2999076,2852668,60,11.93,63355.16,0.56,2024-09-08,51,49,0.326,High,0,Insufficient Repayment Capacity,2.11,Rejected,0
LN701741,C04915,Personal,2525584,2510362,24,19.28,126885.65,1.27,2025-06-10,58,42,0.368,High,0,Insufficient Repayment Capacity,2.1,Rejected,0
LN661869,C04916,Personal,990311,986190,12,15.18,89095.63,3.07,2025-10-19,59,41,0.374,High,0,Insufficient Repayment Capacity,2.83,Rejected,0
LN729863,C04917,Medical,890146,869734,36,14.41,29898.93,0.92,2025-05-15,58,42,0.368,High,0,Insufficient Repayment Capacity,2.24,Rejected,0
LN314112,C04918,Home Renovation,70101,60630,48,13.94,1654.98,0.13,2026-01-11,93,7,0.578,High,0,High Risk,0.41,Rejected,0
